avgmu,L2Calo_ring_0,L2Calo_ring_1,L2Calo_ring_2,L2Calo_ring_3,L2Calo_ring_4,L2Calo_ring_5,L2Calo_ring_6,L2Calo_ring_7,L2Calo_ring_8,L2Calo_ring_9,L2Calo_ring_10,L2Calo_ring_11,L2Calo_ring_12,L2Calo_ring_13,L2Calo_ring_14,L2Calo_ring_15,L2Calo_ring_16,L2Calo_ring_17,L2Calo_ring_18,L2Calo_ring_19,L2Calo_ring_20,L2Calo_ring_21,L2Calo_ring_22,L2Calo_ring_23,L2Calo_ring_24,L2Calo_ring_25,L2Calo_ring_26,L2Calo_ring_27,L2Calo_ring_28,L2Calo_ring_29,L2Calo_ring_30,L2Calo_ring_31,L2Calo_ring_32,L2Calo_ring_33,L2Calo_ring_34,L2Calo_ring_35,L2Calo_ring_36,L2Calo_ring_37,L2Calo_ring_38,L2Calo_ring_39,L2Calo_ring_40,L2Calo_ring_41,L2Calo_ring_42,L2Calo_ring_43,L2Calo_ring_44,L2Calo_ring_45,L2Calo_ring_46,L2Calo_ring_47,L2Calo_ring_48,L2Calo_ring_49,L2Calo_ring_50,L2Calo_ring_51,L2Calo_ring_52,L2Calo_ring_53,L2Calo_ring_54,L2Calo_ring_55,L2Calo_ring_56,L2Calo_ring_57,L2Calo_ring_58,L2Calo_ring_59,L2Calo_ring_60,L2Calo_ring_61,L2Calo_ring_62,L2Calo_ring_63,L2Calo_ring_64,L2Calo_ring_65,L2Calo_ring_66,L2Calo_ring_67,L2Calo_ring_68,L2Calo_ring_69,L2Calo_ring_70,L2Calo_ring_71,L2Calo_ring_72,L2Calo_ring_73,L2Calo_ring_74,L2Calo_ring_75,L2Calo_ring_76,L2Calo_ring_77,L2Calo_ring_78,L2Calo_ring_79,L2Calo_ring_80,L2Calo_ring_81,L2Calo_ring_82,L2Calo_ring_83,L2Calo_ring_84,L2Calo_ring_85,L2Calo_ring_86,L2Calo_ring_87,L2Calo_ring_88,L2Calo_ring_89,L2Calo_ring_90,L2Calo_ring_91,L2Calo_ring_92,L2Calo_ring_93,L2Calo_ring_94,L2Calo_ring_95,L2Calo_ring_96,L2Calo_ring_97,L2Calo_ring_98,L2Calo_ring_99,eratio,rhad,reta
55.65274,152.79907,327.575,-377.69464,236.65501,144.34137,249.99411,203.33397,-160.01582,1366.1425,1308.9539,438.9737,182.17276,9.378823,14.604614,125.12356,-25.674686,80.98291,6.289064,4.4480724,80.510056,55.258553,129.68573,20.856995,36.209496,137.3757,-19.036325,40.05938,79.18404,146.97737,97.22097,99.01874,48.469246,-8.867069,-45.659985,-34.382446,14.753235,-33.899918,-13.589911,-31.915619,17.4311,49.88197,-13.943358,-35.29367,-74.47582,42.068638,70.90745,93.250786,7.7221437,43.15189,-2.7852824,-47.4935,-73.23654,40.366238,11.619448,-22.502668,-66.69587,51.471863,76.36222,96.448006,-56.771435,-29.491125,26.923685,98.828735,-31.747526,-80.28031,-58.875137,-71.14418,-5.031503,-144.63675,0.87241364,-30.927185,-70.23818,1096.2445,1464.4902,918.5876,359.0485,-240.885,36.728783,842.14746,603.96625,32.400547,26.124344,-209.56355,104.06439,37.48887,-47.807255,-64.75811,-19.88821,40.948803,156.80396,582.4266,689.26587,17.478148,-182.27211,-146.31706,-39.95005,0.0,-4.487009,9.472575,110.181,0.9667618,0.011422665,0.64621145
46.226917,72.92569,-89.70099,-9.252713,-136.266,-331.1775,-64.882034,144.72177,126.353195,321.59375,200.42323,71.40698,-32.529877,-65.259285,-115.22439,-19.053446,-90.458984,83.037766,14.082372,-112.784,16.688828,58.113644,63.78865,42.319984,32.41703,112.876755,37.930294,-7.123442,-49.199646,-75.6987,6.198301,-26.009047,-113.931816,-7.1527195,-53.563522,-131.16508,-107.322975,-142.42072,-69.2217,-167.51572,-39.918488,11.831947,-31.44359,-47.65258,14.854341,-31.607485,-19.921568,-96.21098,-42.951664,-30.492115,-49.243748,22.467272,6.3657575,-14.6286335,11.502612,20.033915,-62.091515,-26.249994,-59.896088,-12.074078,-21.874184,-45.714314,-37.06027,35.340965,-34.641285,-18.240273,-33.155106,-15.763443,42.29263,-55.427284,-8.582928,-23.829636,-16.440723,2885.8965,1589.838,36.928215,-177.91406,-200.19377,-983.70715,-573.25305,-322.4475,43.96239,-40.096333,-48.72309,-21.108837,187.88945,-206.32849,222.42201,-1.9623791,35.45567,0.9987513,-166.79147,41.448177,37.453175,-127.840164,-81.39823,213.2334,0.0,-54.39953,-14.473269,-126.76588,0.97485983,0.005097988,1.0054815
52.86287,658.764,57.992004,-570.67786,247.30537,-132.22638,12.020355,9.683573,152.46515,645.36456,873.07153,398.24683,38.152752,65.14217,-39.764378,103.66386,4.6985693,0.13391064,14.233785,-14.299639,-27.146328,-9.761255,-14.960748,-0.5666969,-40.8199,-11.72135,64.08901,-72.20352,-55.491325,14.72239,51.539646,-85.61753,-58.478764,-73.009766,-27.197819,44.86885,-61.74152,17.922672,-0.7416195,115.00888,65.13122,-82.10473,37.004154,7.6684256,-9.615062,-151.72006,84.61074,-87.476715,22.34922,-81.014534,-14.696421,18.837439,-53.358562,-47.539917,-22.168806,-7.6468363,28.287853,-31.067934,-8.3831215,27.441877,30.704798,48.189312,-69.75515,-43.597404,33.257626,-26.27369,-21.873398,-28.292904,-22.135323,-8.815524,25.915495,-19.113564,-0.23103006,1345.2975,681.37244,352.87866,-497.9809,43.160458,-391.672,-416.83795,-369.41946,38.726597,-2.4342704,116.13054,-184.87349,-108.267204,65.55924,-47.606285,52.400467,-30.733232,-207.77396,-115.574265,100.34625,-36.793304,-14.28446,-50.644905,-124.231514,-48.925938,-4.6395288,46.817062,-36.27268,1.0,-0.04189065,0.98617077
52.86287,265.64755,191.82576,-306.78717,199.82118,-431.3461,-433.5197,651.203,190.27965,595.34814,706.6746,139.10974,7.724611,47.37678,26.680101,0.24125297,-7.2445045,-43.083313,9.294085,-21.579163,24.936783,-29.197289,-21.637972,-17.613064,25.8612,46.68794,-12.420074,-0.46939254,-31.590174,41.944695,2.9288938,-17.844675,-27.086624,18.80966,8.931446,-35.016594,-26.115192,40.85938,-36.149666,-42.404137,-98.3598,-48.64081,-0.36281058,-57.88307,-16.76096,-27.887009,15.609179,-3.1609557,62.365276,44.995007,-39.6355,-5.354426,-15.859559,-6.277959,-49.312176,-12.336252,-2.611435,79.69979,70.10528,46.3075,23.389019,24.724638,-43.941093,39.972645,-28.491457,-4.8723454,-59.376026,13.157035,-1.4499828,-31.771772,19.154406,6.4666924,16.193264,532.5774,1049.776,488.44128,447.14807,19.165756,-340.70276,258.40002,-44.713768,35.483295,32.414284,-92.517136,68.98051,-103.19136,174.46983,71.42843,122.36026,-17.764963,227.46877,285.78418,338.30667,-97.3211,-56.77064,-62.17737,5.406728,0.0,-2.3735735,34.416817,122.23904,0.88944006,4.7642476e-05,0.8125007
55.92,872.6971,101.070076,-112.62434,0.66416615,1174.0929,-161.95451,-86.30299,-228.94978,823.20386,938.40704,289.4698,105.83941,105.09907,9.914801,1.5230714,-52.24534,24.31581,25.369291,4.7710576,38.84057,12.808237,-4.9982877,-16.635132,-61.003258,37.571136,-21.360785,-101.15468,-67.5399,-54.32316,-36.253246,114.43407,117.97122,42.95457,3.5275886,39.874992,32.187805,71.682175,168.04872,92.460815,80.520134,225.58707,105.02535,140.88173,20.38203,83.522545,211.64836,58.776936,-30.649689,-11.373568,99.50852,-27.797937,23.502176,-15.729884,38.36832,-15.925084,-66.11023,12.9009,113.04854,35.26469,0.20173213,-3.2022057,-6.539233,21.916632,28.06856,73.38672,31.007801,7.2714443,-12.126592,12.898452,36.64524,40.400528,-18.832754,1304.9911,947.5888,-10.105319,-399.7951,1091.5665,635.1427,239.57082,223.15346,32.836662,-37.021343,221.53256,130.03607,-51.14229,23.06587,120.75153,10.74822,-63.197914,591.6542,210.804,1162.082,-20.344534,98.25977,64.06364,689.117,0.0,64.45823,-45.29497,-45.29497,0.91092485,0.060619496,1.0705978
55.037346,875.04224,-39.184235,131.65302,180.97388,187.72025,-108.38265,203.24338,126.48086,528.19836,596.9796,317.11493,199.21999,240.06181,146.99718,-21.741678,-3.8379676,2.406572,44.786438,89.31267,93.51953,57.999073,55.495853,21.235147,94.52851,10.4844885,-16.680502,22.807823,57.181156,110.81132,-18.26744,40.333836,-1.25169,-71.65872,-2.3600795,13.971351,19.095955,-14.622876,-5.603553,52.455288,-39.966007,85.003555,-12.997633,-23.45512,15.300246,-44.76994,-67.246056,-36.630005,-27.68126,-61.22549,-45.82041,-18.351183,-1.3692124,-81.99142,72.94053,-1.1700047,12.698278,27.528189,-13.596122,21.733694,-0.2885219,-15.346291,1.5717374,-58.115818,7.9964504,-42.371983,-85.20284,-38.743713,-33.94066,-35.533592,-28.647299,2.97476,-63.24681,694.40466,1102.6654,-81.42717,10.142881,15.963107,446.42816,227.47562,316.19962,36.878315,-73.84019,-29.285898,63.93848,-6.807332,137.68231,95.45174,-228.69185,-82.67672,75.75092,908.0643,232.44713,-5.1943493,20.344534,-74.45234,-176.175,0.0,-92.80713,-3.0499995,-32.24285,0.68915564,-0.074257,1.0435426
56.32,386.3904,225.61723,-11.069615,39.920883,-125.806305,-214.97542,43.667103,-115.248795,259.3697,1222.9103,310.78717,129.92528,126.99305,72.52752,77.92358,124.475,16.44503,-8.4302845,-35.627537,-88.83782,68.56173,-131.73653,-24.38638,-82.355896,32.85101,-54.026222,-30.264526,-22.501936,-16.951609,10.99371,30.183662,23.942007,14.057036,-82.98282,-64.40638,32.903137,78.02743,-51.822674,9.129995,4.514445,61.899017,45.115055,88.46528,58.194206,65.812164,24.609707,-71.97525,25.285149,11.67424,-0.9769679,-8.129584,8.783529,-16.750631,-4.5972333,-54.419224,-7.336142,69.618744,-55.350517,29.310162,36.005444,22.974539,50.89363,208.645,69.2028,30.982237,-10.611056,3.7411094,93.59002,-21.396923,28.607414,30.847757,34.86503,780.8722,373.91733,633.4708,212.00876,-170.7328,-114.692375,921.28143,140.30496,26.894861,-63.160477,-55.59063,-102.39466,197.43631,179.12854,21.18022,-51.24337,-10.486889,228.21468,379.02612,683.64526,-19.975025,-101.872635,-183.77023,103.87013,-13.5,41.0,73.0,-30.0,0.69108063,-0.015262544,1.0453362
42.09,215.84064,442.57184,-89.88601,73.82569,688.7296,-64.49644,107.55353,424.49768,599.0889,513.3616,137.64668,47.544796,41.137245,31.463516,54.706223,13.784858,74.32464,-16.039827,33.84677,-53.03317,95.53356,-21.024595,2.754817,95.27395,-6.144477,87.85342,38.529076,169.73479,125.09562,1.9690436,35.09605,-6.541382,27.433731,-8.716632,21.37338,72.07177,25.297316,-17.210001,-23.222906,47.211452,28.98704,39.34318,13.080678,-39.740215,67.46012,7.212597,29.679619,-30.321299,-45.08727,-89.468636,-15.929874,-25.616611,2.0069826,-89.585846,-32.017105,-26.50562,-75.95797,21.37632,-57.497444,-7.5103445,-55.646618,38.969193,18.046362,80.26888,-29.637167,-2.7477796,83.43667,48.688046,6.156271,64.13134,-92.76106,-42.703884,1222.6492,1512.6952,346.95602,229.04993,708.96906,355.16998,48.286823,1574.5659,70.57305,0.30885002,18.76802,22.855816,163.22266,-111.156746,43.486538,248.78847,813.0075,-103.8106,187.67506,744.9918,22.21275,0.0,268.36627,511.8798,0.0,-98.910675,-6.6531844,-56.330296,0.88579535,0.14023894,0.94277453
41.85,135.85156,-135.1749,185.42728,-205.0526,-327.20367,-136.0175,-110.12387,-100.14464,631.8865,905.75745,207.8283,210.72139,30.295012,83.988686,59.95716,104.23192,-49.419407,-28.97851,-11.12528,0.7919818,59.579487,-81.16754,-5.491248,-26.349838,-5.0972123,-9.723031,-30.7486,-13.802763,84.5203,62.881226,-46.634544,-23.014694,-55.14431,-89.001785,-38.69957,-86.589836,-107.43247,-76.05678,-25.881363,-161.17477,-143.58453,8.745798,-40.05126,-23.560163,29.354927,58.09439,-69.83593,18.12719,-14.1040325,-33.350307,19.563675,-4.7128024,14.413243,-9.474371,-78.3376,-43.126293,-39.63889,-69.27946,-22.626143,-3.8942764,19.289421,-6.662517,63.15077,85.34454,78.60814,24.776335,-9.151135,12.997121,10.77562,34.84266,-68.35157,-21.115221,1105.921,1828.9244,66.492226,491.72192,-866.9396,-535.74695,-109.006714,-51.61121,30.423176,63.950764,-65.83497,3.4675703,-105.49995,109.88563,82.55432,-152.3241,1.2985873,52.376354,145.00891,5.6272116,-2.5971746,5.6272116,-19.91167,258.41885,0.0,-28.248846,-15.210917,32.160225,0.84831446,0.0010867947,1.0525485
41.85,456.7899,92.84778,272.59457,329.96832,434.07242,299.40997,86.17424,64.188095,659.37695,770.6509,310.86862,102.334045,81.84272,87.15216,39.39421,62.197178,52.15877,118.27327,24.55694,-18.466375,61.77517,9.7850065,58.901627,-4.9361105,-3.3123527,87.42509,61.205566,-8.394333,7.5241694,-6.4226675,-39.39205,-27.270481,-9.846817,37.8749,78.70549,-8.376436,93.46772,76.3099,-54.02386,28.710482,138.37311,-44.785645,66.03251,123.01868,31.528042,25.455132,96.943405,87.5815,5.0929604,24.771051,60.34409,-19.628511,-19.952019,36.196274,-20.77355,34.1121,81.979256,51.514175,82.568565,364.38608,92.336174,-10.998743,-14.499632,48.97386,-2.6670246,100.92247,26.00458,34.327995,27.208973,48.258816,10.078652,192.6906,1124.9844,590.4784,218.33466,110.283005,302.23764,-310.06598,71.51564,752.33716,35.875023,152.03415,-15.16578,-46.473858,50.282726,129.20895,-87.73106,11.241576,-41.448177,28.464413,338.5767,470.88693,-9.488137,-25.468159,84.89386,-118.35203,-32.5,50.0,144.0,-25.5,0.8859143,-0.00020937444,0.8864292
41.75,184.11534,217.01515,-55.85853,-426.88638,93.33213,-300.4633,-3.7064507,24.94892,743.14575,521.4123,170.49133,-16.617273,19.748331,-43.680786,-44.489056,16.344997,-58.83901,-41.090263,22.351149,19.196795,42.084496,101.57816,-61.15131,54.76353,30.964687,-25.060827,-32.497723,-15.616868,-39.182224,-71.2202,-35.525894,-41.937965,-51.503246,69.511086,-114.11409,-102.77257,0.67134017,-14.041668,-2.0250645,-25.318123,63.69652,50.755733,-12.2358055,30.290846,106.33967,43.18932,58.139915,-96.87836,1.5223262,-21.326439,-7.196067,28.850159,-47.066593,-4.7661467,-10.624228,1.200977,-62.990913,-9.867927,5.5132546,-66.95351,-5.5639915,4.7657814,-54.29292,-7.3340077,45.768772,-15.482082,-8.231085,56.743217,3.1155179,63.117268,55.47148,-43.676434,1658.0886,1560.7358,837.04364,184.42062,14.244241,321.66107,-168.78447,-246.10257,29.577705,-169.7914,-126.84379,-48.97543,113.65352,22.50466,-108.73868,-30.949123,118.35203,121.34828,277.3791,-49.43819,34.956295,94.88137,84.89386,259.67532,0.0,15.46813,-49.897194,11.476355,0.88965905,0.014756,0.9553592
40.35,574.68274,239.02177,1324.2156,-141.83778,-104.096275,433.86868,-25.686192,-16.07016,934.9121,1044.4597,380.3158,296.80908,164.86739,263.04828,105.11987,158.42375,74.434906,119.91151,80.94587,85.72676,45.547382,13.209361,-20.62137,-27.498154,-6.3965855,8.06916,-46.619907,-56.962048,-84.81421,-76.663025,-14.957568,-29.338871,-18.185225,-114.66746,-80.73382,-86.85558,-107.4935,-70.10168,-43.513603,-82.91008,-15.904656,110.8847,-11.330384,24.059118,201.74895,61.702656,28.550905,67.43142,-18.647102,2.2766094,20.27145,30.876522,-43.238716,35.249256,26.480276,4.4605207,-4.1213603,-39.72748,78.6633,-15.636814,-26.903824,-30.419765,33.488716,-15.878483,1.1573303,13.718479,40.65607,19.34889,-9.433435,-52.518764,-60.060383,50.650024,721.4168,815.5255,147.45425,-400.24838,-160.05286,-292.61566,549.4869,288.53394,32.27967,-7.086482,145.74881,57.0322,-78.65768,26.727467,15.811538,-113.19488,-70.703094,809.24677,700.1659,-133.98979,37.082043,134.97864,221.99783,-27.687927,0.0,-5.940821,42.080814,10.891505,0.82436705,0.13060094,1.212614
40.13,397.7619,169.30002,110.467026,-54.127464,-161.8998,2.2319589,90.0431,-197.33998,603.6854,771.3,169.05182,68.83215,108.91464,-12.77627,62.448784,34.909264,13.708355,-28.70938,-56.642128,0.39333585,19.052532,-13.732236,-102.89632,-28.89484,-12.380244,-25.636553,-57.58291,-7.222919,-21.029484,110.40245,-68.77851,28.489475,-33.829712,-131.80273,-97.710014,-58.345448,-3.560059,-28.553288,-4.8396006,3.3121028,-47.078194,9.312273,-1.2927023,-43.813812,-12.153286,61.175987,-47.603546,-56.6395,36.719955,-33.52456,-98.96762,4.8698473,2.301772,14.254704,-8.939884,-37.50708,-33.00459,-4.4084544,17.282005,32.13435,22.015585,24.77688,27.839397,-18.312538,-25.409845,4.0730677,108.87882,0.33557746,-52.782272,-8.063859,0.9490203,-6.699211,1193.1162,1270.3895,233.68019,-431.30493,-154.81136,-499.76523,-5.6323614,-515.6753,26.592667,-83.177635,-109.874275,66.407455,303.55267,-30.821407,-48.399498,-9.994636,0.0,13.349536,721.4243,-9.888545,-22.249226,-36.09319,98.88545,349.3239,0.0,-10.397663,6.436649,50.502937,0.92857146,-0.12633292,1.1955009
40.04,242.25105,-19.17257,407.98007,645.45557,6.3753867,-252.51622,-49.75381,-538.6122,592.03937,866.94006,310.83966,166.4767,25.107172,108.57944,20.60301,96.05945,35.153923,44.437164,9.128986,-50.631767,32.32396,32.975506,32.391914,11.056487,252.57002,308.61026,405.57233,362.8998,583.32654,214.5459,15.984747,38.808483,49.537598,19.628666,109.924644,41.13317,3.6887681,-11.154993,136.10332,420.63693,256.72882,50.383873,3.519783,160.24301,53.842976,6.5577106,-77.97562,-44.183,-92.59132,-50.039486,-50.760063,10.595904,10.503654,-79.79585,3.0392454,21.923054,-25.777935,-20.330141,-91.32099,-126.04565,-114.600876,-92.65744,-47.81189,-83.10651,-58.847706,-52.124714,6.9256573,-30.841509,-48.943913,9.323726,-17.133413,1.9587965,1354.5328,1556.6478,167.16208,206.51576,353.07916,-133.56276,-142.0909,895.9793,33.685947,-48.60483,-78.18776,-141.1752,24.798885,108.76164,77.42463,69.574524,-33.449257,-57.203075,63.020336,87.25893,69.32237,357.7616,96.46959,32.479713,0.0,-25.94223,-1.441235,-77.346275,0.9325208,0.048497993,0.9429784
40.04,79.75105,174.58058,12.803928,-417.9773,-59.74824,156.2958,-97.904,28.97023,381.5867,1209.4958,341.34583,113.13423,120.29679,205.53455,88.52273,65.74805,108.47062,-4.2588177,9.534644,-28.32318,53.39214,63.503677,58.147263,-5.837972,30.893066,-7.9821506,82.50959,141.1697,88.0507,38.85145,-3.2069147,103.84772,77.859406,5.7546253,-50.736103,131.58743,39.095093,-17.919527,-54.207966,-60.7239,-3.5928464,-67.742905,-65.27811,-105.65863,-90.71111,-116.10008,-58.79734,11.399596,-39.3004,11.530825,49.017742,-24.499245,41.071037,-72.449715,-31.26749,-63.26573,-30.691858,33.415016,-68.92141,51.974277,47.959263,73.53353,129.20815,61.61317,163.97485,63.40953,38.479317,30.458303,-12.110658,39.63407,-35.556572,-79.15495,545.9999,860.1129,-59.36337,-422.85193,433.52106,808.2905,341.2374,106.09737,49.165855,92.029724,-153.10196,19.510715,4.8145947,102.35163,18.405287,-158.43211,0.47086397,107.82785,-83.34292,128.54587,0.0,-61.212315,582.9357,226.95644,0.0,-15.561902,-13.204039,50.45829,0.61518717,-0.027267648,1.3173814
42.222984,413.94604,-224.6988,600.2793,-292.75177,-51.784798,-62.14173,-85.15053,-38.804344,196.78067,1117.2228,762.56213,243.64624,141.99731,14.485574,11.132796,76.12406,24.358139,43.229633,34.904144,-3.8805451,-35.298286,22.98798,1.95046,30.93923,-43.427074,27.381823,98.438225,-6.3223543,49.809006,150.0019,30.82688,5.2056084,-4.492254,-78.43703,-69.623795,-73.845276,-26.127134,-49.114025,-16.083155,-37.669006,-43.10302,-75.50481,-5.2621655,-30.78223,-52.594757,35.93659,-13.27757,52.013004,-52.221306,-24.136232,-12.56101,-46.53988,-34.24094,-1.1417644,-30.273304,-4.3080587,81.44715,-58.835415,-37.30638,-117.845795,-27.371897,-63.01155,-11.910201,-13.6282015,-37.15028,-71.42007,-98.43349,-28.767826,-52.4916,-72.70294,-35.792534,-1.2522233,467.42514,276.68497,176.12398,533.1968,289.28955,278.90808,617.27106,-258.07916,54.632473,60.17084,-54.44802,-105.44399,-72.273155,-58.293346,-21.30401,-68.29046,1.9975026,668.88324,178.2771,-58.926327,1.9975026,146.81644,-215.23091,-61.92258,0.0,-49.5,-81.5,16.0,0.9155482,-0.015207676,0.5470117
41.02,527.23566,-2.8031104,-206.75233,-190.03604,-162.66277,37.764904,474.72302,-119.8654,961.25757,1047.0587,461.1344,352.50745,47.45312,-44.71024,58.95617,9.090971,-48.401436,-56.630737,-74.12874,-24.337484,-17.584137,-112.72374,21.750597,-3.5197513,37.517086,31.627213,-31.726553,-42.636555,-11.429662,-49.550434,-7.023002,-74.83593,22.771368,5.889831,30.571453,-65.67399,-37.444904,26.220167,-38.413704,57.940506,-8.327432,-9.262068,-61.197872,2.0430362,-1.4321213,-27.096832,-45.106323,-82.31801,-175.29639,-25.46131,4.7706237,-62.87491,-58.72048,3.645373,-39.85654,82.15409,18.473478,65.36997,27.615852,-4.4500556,-1.8424709,26.877275,-23.779982,-86.739456,-15.838968,-74.44595,17.771893,-40.337444,-25.54844,-28.28812,-60.932827,-81.92975,705.2402,943.19495,880.63446,-101.69089,48.175533,-106.03094,8.868742,-538.2028,17.908207,-43.752647,4.173125,-16.124292,-162.73653,25.787514,-13.482596,45.35325,39.552574,64.0375,493.03348,868.3737,-8.946415,470.17032,205.80493,81.459465,22.200178,-24.9752,-21.275171,26.362713,1.0,0.08161053,0.72642183
40.91,504.3512,148.77663,-157.91122,-240.85316,63.93425,-433.3644,-132.1195,-18.344662,621.5709,1760.3464,358.81207,179.72241,83.553795,97.78688,82.23192,-51.489933,2.4456491,24.946054,-67.5002,-14.6906,36.234585,22.171875,-47.94651,2.121456,7.737893,-17.878897,40.060566,-14.105034,-103.41582,45.721024,-9.775005,3.3365617,-67.23779,-68.873825,63.0956,92.56541,40.434708,44.918694,-17.189524,47.04811,71.590004,11.387952,-10.96303,-42.350677,-5.3589373,41.30669,15.277874,5.3574467,-46.435562,-54.917095,-68.907684,-63.05666,-31.939632,-2.3723476,-19.324736,71.42662,-34.066906,-36.3026,69.17444,-43.287926,135.90497,177.01826,78.5956,-35.1155,11.647306,84.3334,32.230255,53.342007,23.554537,-35.148357,9.3569765,14.680856,1353.7211,944.7033,-98.40163,162.97699,431.00397,-460.6986,-763.6006,-152.21234,32.75478,2.911209,-4.619856,-19.75913,-272.9309,-89.71689,-85.2348,-3.1750546,81.14453,-86.58439,604.4279,325.785,6.3465,255.65582,-89.75764,-78.87793,0.0,35.120056,4.502571,-127.42277,0.90267843,0.037523057,0.9791339
40.91,379.31674,-130.36005,-106.665794,-90.756386,210.3373,345.64478,317.41885,624.54517,624.8422,538.9867,487.3774,126.25974,-44.912888,23.7663,-69.94508,-54.413704,-15.250498,37.06357,-75.66198,2.1860538,-0.35201275,31.316963,25.436022,47.326458,36.67884,35.86372,-1.845464,19.970608,15.6530695,-54.892857,13.414414,25.364395,-28.012337,98.16829,-10.173155,62.431393,9.876314,68.390236,107.090904,145.924,4.7353454,16.153221,164.56564,74.62184,48.21979,18.772287,-8.824471,21.519161,-40.158012,-35.969944,8.647805,-23.488358,-45.876064,-18.705898,-50.630272,-27.10793,-3.6235852,-79.81265,25.766993,27.865622,107.01521,145.47081,236.8005,340.35052,313.0099,246.32634,252.90486,169.68988,109.3008,35.886616,43.243866,6.018502,638.9028,1570.3604,324.80524,-79.35713,543.2018,224.33234,168.477,275.52502,63.21837,55.83781,-80.9704,146.10599,62.709515,-46.911118,250.7026,-14.63106,2.4238591,59.626934,129.91885,297.6942,8.725893,15.027926,53.324898,114.89092,-16.175411,75.97542,-78.42624,49.996727,0.9435374,0.0019374081,1.0611069
40.73,211.5064,-197.27814,67.016075,-405.11313,-290.61298,145.68066,-225.31116,-148.20822,861.1181,1038.2039,336.5861,102.641785,32.51499,24.243637,0.1449465,-47.981323,20.87847,133.57289,-72.01753,20.519094,47.564014,-101.249115,-26.141813,-53.171013,-122.019936,-142.62688,-52.947475,-24.289457,57.025017,19.528389,-49.85656,-65.42878,64.50778,-17.591482,38.102768,43.176365,15.616896,59.900333,4.630677,47.035633,58.98682,108.16032,21.00424,18.132185,13.308919,142.88226,40.61295,99.96908,76.83468,-3.7764406,77.665955,23.710339,22.917545,26.231232,36.38192,-32.982258,-58.5511,-30.820724,-52.54563,52.393772,-27.046318,-1.9145904,60.764206,4.3700256,48.88533,-93.34615,-56.95934,-11.79899,14.698811,49.778088,14.162519,-11.100322,429.74493,506.7361,248.7271,-367.91107,-81.57044,40.29589,275.62912,29.390724,24.762383,-77.41283,-49.717686,-70.2791,-22.500761,37.596962,57.290703,-42.25213,-37.576473,649.6736,1519.375,693.0906,8.899691,83.558205,28.67678,516.67645,14.214756,-0.980328,-142.63773,-4.90164,0.98205256,0.0430078,1.2148944
40.67,138.47562,-11.023779,214.05885,398.01672,366.32596,13.11831,215.22188,-26.81514,984.5269,213.09554,80.85871,13.829307,55.080235,-39.5362,-30.875034,-78.58597,-103.14755,-29.102737,33.988842,13.088493,-69.94095,-5.269559,-4.049404,56.98717,-38.011463,-51.61383,18.90533,6.7603126,-2.5583498,17.528973,-20.525415,16.385107,-79.2642,44.96717,-85.00236,-53.326656,-13.518209,-100.28586,74.27102,-14.055959,-84.72266,-124.23298,-39.963333,-62.06026,11.501998,210.9551,201.82715,227.30719,-12.312066,29.959576,26.501907,-63.42088,-35.197426,32.040115,16.449558,-27.149883,32.137157,-37.255318,-51.5644,25.26162,1.0181608,46.034042,-1.737534,-2.3652225,-24.65232,-37.708897,27.085453,-24.251104,-63.061916,-83.20212,46.280697,-36.975677,658.8885,1596.271,398.88333,-260.8887,-170.0491,680.3691,178.31667,241.01898,31.74171,13.992357,-178.6349,-124.64597,-81.14556,-88.92779,15.042899,77.02543,-19.975025,113.61817,27.46566,580.1542,-34.956295,-2.4968781,155.8052,33.458168,18.0,30.5,39.0,26.5,1.0,0.045457177,1.0513518
40.5,282.83652,-52.866558,-141.62775,-84.25916,-115.86694,-246.99551,458.6576,518.2874,834.4182,935.6228,391.24155,50.83325,42.365135,-54.42997,44.09768,-52.893963,47.79318,-4.9322677,-50.202816,-49.356983,3.85568,16.276678,4.0047565,-1.1993077,38.715405,-0.4816226,-23.732609,-10.50453,-54.54202,-128.57417,-25.580303,-43.642,-76.805145,-133.03943,-166.6462,4.3392034,-12.8869705,-86.33145,-8.804834,-125.0407,-47.093914,-38.661125,-24.06557,18.407587,-111.414406,-33.861946,-45.175983,-83.38451,-4.7655406,70.00774,-22.343592,42.46045,8.799617,-33.298923,-14.556489,28.01034,3.7091286,20.899563,7.117514,-27.508335,-28.462692,-5.991022,0.26265642,63.19659,20.92033,10.1336155,121.51816,176.11887,181.94995,36.383617,37.92502,-4.5717454,789.2467,1029.1576,126.75039,270.10657,205.13794,-246.3128,-454.87213,160.16309,23.97776,-55.29842,-49.595764,166.37546,-139.89828,-81.85847,42.362938,-167.07655,38.296974,243.35545,308.79965,460.04846,-50.416267,-65.92897,-29.08631,577.848,0.0,-45.505676,64.3857,138.45345,0.9506494,-0.0062686466,0.84579307
